text,sentiment
Right now I feel fine I guess at the moment,neutral
Right now I feel fine I guess at the moment today,neutral
Right now I feel fine I guess at the moment right now,neutral
Right now I feel fine I guess nothing too serious,neutral
Right now I feel fine I guess nothing too serious today,neutral
Right now I feel fine I guess nothing too serious right now,neutral
Right now I feel fine I guess for now,neutral
Right now I feel fine I guess for now today,neutral
Right now I feel fine I guess for now right now,neutral
Right now I feel just checking in,neutral
Right now I feel just checking in today,neutral
Right now I feel just checking in right now,neutral
Right now I feel just checking in overall,neutral
Right now I feel just checking in overall today,neutral
Right now I feel just checking in overall right now,neutral
Right now I feel just checking in at the moment,neutral
Right now I feel just checking in at the moment today,neutral
Right now I feel just checking in at the moment right now,neutral
Right now I feel just checking in nothing too serious,neutral
Right now I feel just checking in nothing too serious today,neutral
Right now I feel just checking in nothing too serious right now,neutral
Right now I feel just checking in for now,neutral
Right now I feel just checking in for now today,neutral
Right now I feel just checking in for now right now,neutral
Right now I feel a little under the weather but stable,neutral
Right now I feel a little under the weather but stable today,neutral
Right now I feel a little under the weather but stable right now,neutral
Right now I feel a little under the weather but stable overall,neutral
Right now I feel a little under the weather but stable overall today,neutral
Right now I feel a little under the weather but stable overall right now,neutral
Right now I feel a little under the weather but stable at the moment,neutral
Right now I feel a little under the weather but stable at the moment today,neutral
Right now I feel a little under the weather but stable at the moment right now,neutral
Right now I feel a little under the weather but stable nothing too serious,neutral
Right now I feel a little under the weather but stable nothing too serious today,neutral
Right now I feel a little under the weather but stable nothing too serious right now,neutral
Right now I feel a little under the weather but stable for now,neutral
Right now I feel a little under the weather but stable for now today,neutral
Right now I feel a little under the weather but stable for now right now,neutral
Things are okay,neutral
Things are okay today,neutral
Things are okay right now,neutral
Things are okay overall,neutral
Things are okay overall today,neutral
Things are okay overall right now,neutral
Things are okay at the moment,neutral
Things are okay at the moment today,neutral
Things are okay at the moment right now,neutral
Things are okay nothing too serious,neutral
Things are okay nothing too serious today,neutral
Things are okay nothing too serious right now,neutral
